Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,IP Address,Shipping Address,Billing Address,Is Fraudulent,Account Age Days,Transaction Hour
d79f2d09-1389-4311-afb9-d2139f6416db,5f5f6e02-03d8-4524-bed0-b720eb009ba4,145.95,2/25/2024 4:39,credit card,electronics,1,37,Lake Johnville,mobile,195.129.122.119,"43958 Grant Unions Suite 245
Changfort, FM 05028","43958 Grant Unions Suite 245
Changfort, FM 05028",1,249,4
44218d12-1322-4b9b-8dbd-2e7fa38e85b3,f8e74ce9-c3d9-43cd-8139-4f2adaa082fd,1194.45,1/7/2024 2:41,credit card,home & garden,5,39,South Denise,mobile,15.131.215.91,"6967 Curtis Port Apt. 854
Mooremouth, IL 83036","6967 Curtis Port Apt. 854
Mooremouth, IL 83036",1,31,2
8b4d24fd-cf47-4f90-af41-26f9605ece42,5162e5cd-ce08-47a3-a070-177b49b1cec5,51.85,1/24/2024 13:21,debit card,electronics,4,42,Bruceview,mobile,92.43.87.15,"13390 Christopher Island
Melissaport, IL 42043","13390 Christopher Island
Melissaport, IL 42043",1,88,13
1b9a250d-4316-4398-978f-b9f2451f81ac,ac10e345-9cdb-4d37-95ea-269fefed759f,478.96,1/30/2024 21:26,bank transfer,health & beauty,2,32,West Geraldville,desktop,36.47.3.16,"9983 Marshall Knoll Suite 535
Courtneyport, MT 60266","9983 Marshall Knoll Suite 535
Courtneyport, MT 60266",1,159,21
ebf35373-0797-41d4-8761-17d76e77a7ea,f8cec480-0856-45a1-976c-eec3ff7ab2cc,711.39,3/30/2024 5:54,bank transfer,electronics,4,40,Mendozafort,mobile,170.28.25.168,"678 King Overpass
Port Michaelbury, AZ 80262","678 King Overpass
Port Michaelbury, AZ 80262",1,10,5
cfe05b45-b428-4185-ad12-5156ec1721ba,b9316e31-153e-469a-8487-8a1812712981,59.8,3/5/2024 12:44,PayPal,toys & games,4,32,Suttonmouth,desktop,95.36.24.254,"497 Sean Club
Port Kristy, WY 85151","497 Sean Club
Port Kristy, WY 85151",1,107,12
0d525b11-9177-418d-bd6b-378e6df1b9dd,7be35e9e-e8df-4ae8-8feb-a0af92e37933,16.16,2/2/2024 8:13,debit card,electronics,2,26,South Robert,tablet,206.45.93.171,"353 Sherry Route
East Tiffany, SD 32465","2124 Reeves Meadows
Howeside, MI 60224",1,323,8
ff1ab003-9d4d-47a2-aa22-b69ec134152f,56e5a126-7c57-4ebe-b664-d0ce0a2b881a,115.92,2/6/2024 3:15,bank transfer,clothing,5,25,Wilsonbury,tablet,61.25.27.38,"75371 King Well Apt. 590
South Catherinebury, PR 61164","75371 King Well Apt. 590
South Catherinebury, PR 61164",1,192,3
90cbd829-ac32-431d-a449-6e6d61c96a66,75c18eb5-bc40-498c-bff3-05d5c9266f4d,149.81,2/12/2024 6:47,PayPal,health & beauty,4,24,Karenfurt,mobile,10.82.166.144,"027 Edwards Squares
North Tyroneborough, VI 43774","027 Edwards Squares
North Tyroneborough, VI 43774",1,214,6
ad605594-797b-4050-857e-79a13bed6001,e6cd80db-0285-4a7f-b56b-c0fd677cb6fd,133.96,1/20/2024 19:58,bank transfer,electronics,1,39,Adrianfort,desktop,125.31.222.95,"26494 Lee Valley Apt. 353
New Brianshire, GU 42470","26494 Lee Valley Apt. 353
New Brianshire, GU 42470",1,126,19
eb302eb0-162a-4286-98e0-eaef16f81730,8b3649ca-3bbc-4b94-976b-7b35d658590d,73.28,3/19/2024 1:58,PayPal,electronics,5,26,Lake Nina,desktop,117.249.241.89,"490 Anthony Roads
East Jamesberg, VA 35732","490 Anthony Roads
East Jamesberg, VA 35732",1,268,1
48163233-4c03-4542-b5a7-3c0bcad0de91,606cdcc3-c4b0-4121-adaa-6541fa338a20,64.57,1/24/2024 5:29,credit card,home & garden,1,14,Penningtonville,tablet,171.178.26.123,"7244 Cheryl Plain Apt. 775
Port Elizabeth, VA 79911","7244 Cheryl Plain Apt. 775
Port Elizabeth, VA 79911",1,219,5
bb6c966c-9349-4df1-ad68-a0c17a467f8c,6b4ce51b-9dc3-48ad-a1ea-235852e96fc1,108.62,3/26/2024 8:01,PayPal,toys & games,5,11,Port Stacy,tablet,24.46.150.34,"10019 Franco Row
North Jamesborough, WV 70922","6609 Garcia Drive
West Christopher, RI 45270",1,88,8
fff17fe3-32d4-4833-b55f-12ebe769b65f,179d5c6e-fc35-4efa-8496-f82b4953d10f,72.26,2/20/2024 13:31,PayPal,health & beauty,2,32,Baileytown,tablet,16.155.5.227,"4118 Porter Skyway Apt. 759
Kathleenmouth, LA 09520","4118 Porter Skyway Apt. 759
Kathleenmouth, LA 09520",1,32,13
f702556a-b4ee-4126-8603-6cb4a685c7b4,3aaf1a48-31e8-4bc7-b774-76ec193c5404,208.67,1/9/2024 2:47,debit card,health & beauty,5,34,Port Travismouth,tablet,177.138.130.210,"PSC 3671, Box 9997
APO AP 88724","PSC 3671, Box 9997
APO AP 88724",1,56,2
42c037a4-78b2-4c9e-946d-89090cc7d57d,d58e9545-91e9-476d-8268-5a8ab04027a5,179.61,3/17/2024 17:34,credit card,home & garden,2,16,Gardnerview,mobile,41.1.16.185,"245 Payne Walks
Danielville, AZ 52770","245 Payne Walks
Danielville, AZ 52770",1,246,17
a98b927f-e7b4-42ae-86c7-4d2c6a685e9f,091ccc72-1d4f-4805-bca8-70a416048dc6,205.99,1/16/2024 4:50,debit card,electronics,5,36,South Kevin,tablet,198.77.21.54,"467 Jason Pike
East Michael, OR 43032","56395 Rivera Walks
Wendybury, ND 63571",1,81,4
a714bbd3-944d-4020-b8a8-3c23ae481e63,f226b933-358a-4d6f-80df-f75b442f0be9,173.9,1/31/2024 4:22,debit card,electronics,2,32,South Donnaville,tablet,214.104.77.178,"41510 Thomas Hill
Jonesmouth, PR 03817","41510 Thomas Hill
Jonesmouth, PR 03817",1,251,4
5c3ab8b1-44be-4e47-a435-65611d8b7756,baffa63d-c46a-40a1-a211-2a8290ea2a77,60.44,1/7/2024 1:53,PayPal,health & beauty,4,27,Pamelatown,desktop,106.227.66.214,"42514 Fletcher Route Suite 026
Johnsonview, VT 30228","42514 Fletcher Route Suite 026
Johnsonview, VT 30228",1,106,1
aac9df3d-355a-4d8b-a9ba-feb3df197d42,21a35a95-67d0-4cce-8476-c52da3c0c85b,405.13,1/27/2024 22:42,PayPal,home & garden,3,42,Horntown,tablet,129.147.46.27,"836 Hamilton Rue Apt. 972
Charlenestad, FM 50917","836 Hamilton Rue Apt. 972
Charlenestad, FM 50917",1,200,22
aa7a5cd9-db8d-40a7-bdc9-5488f1f58a59,123e3ab8-dd17-4448-b804-36613aca53d0,687.27,1/27/2024 6:32,credit card,electronics,2,33,South Ryanbury,mobile,148.201.61.248,"0826 Barbara Valley
Estradatown, OK 78613","0826 Barbara Valley
Estradatown, OK 78613",1,234,6
34c24389-869f-4f1c-8025-5524d8db3182,8440492a-c6a9-4b62-a997-13edeccd223d,61.44,4/2/2024 7:37,debit card,health & beauty,2,23,North Justin,desktop,214.198.180.252,"52255 Mccall Lane Apt. 177
Jacquelineville, OK 25881","52255 Mccall Lane Apt. 177
Jacquelineville, OK 25881",1,225,7
cd520a8c-c71f-43e1-9a43-ce8286f3c8e9,7a591f69-645c-4dae-afb0-fd6c1dab28e6,63.93,3/28/2024 6:49,PayPal,toys & games,1,47,North Annamouth,tablet,23.66.51.62,"999 Morris Neck Apt. 183
Davidshire, MS 20370","999 Morris Neck Apt. 183
Davidshire, MS 20370",1,171,6
c7b0081b-020a-4c84-81b2-da1028bf1fbb,94612373-f516-486f-8372-12c58f0657e4,488.01,1/18/2024 13:03,credit card,home & garden,5,41,Lake Robert,mobile,19.21.41.224,"PSC 2437, Box 7664
APO AE 93697","5096 Flores Underpass Suite 690
Millerfurt, CA 97784",1,115,13
2d234290-5796-49cf-b91b-17fe88415e40,c254ca98-de8d-4c83-a869-89e9f863c320,213.04,3/10/2024 19:59,credit card,electronics,2,41,Jesseberg,tablet,191.123.107.114,"5182 Anthony Mountains
New Jennifer, MA 38053","5182 Anthony Mountains
New Jennifer, MA 38053",1,333,19
3f69f492-ff43-4bc4-b6fd-fb7e5003d6ed,c5f7403a-5f4f-479f-a7b0-f28e2da3434a,109.96,2/13/2024 7:09,credit card,health & beauty,1,41,North Lesliestad,desktop,168.136.247.164,"412 York Vista
Lake Sarahtown, FM 47364","412 York Vista
Lake Sarahtown, FM 47364",1,232,7
8f1beb12-1d5d-4c5c-ae8f-d5c81f3a29bb,8e9d0038-19a1-4834-a7ba-7ea900880ec3,504.01,1/4/2024 3:22,credit card,home & garden,3,35,New Tiffany,desktop,39.107.213.204,"7356 Lori Mission Apt. 170
Port Jennifer, WA 50661","7356 Lori Mission Apt. 170
Port Jennifer, WA 50661",1,315,3
f6f5cdb8-1fe4-492e-b4ed-6d22a6b5ef17,1b7b2fa1-d507-42dc-a199-0724c2fa8924,214.26,1/3/2024 1:44,credit card,electronics,5,41,Davidmouth,desktop,210.230.214.156,"291 Kane View Suite 895
West Valerie, MS 72420","276 Mitchell Plains Suite 800
Port Michelleport, MD 80184",1,220,1
057813d6-1957-408d-b721-c57f83d36141,33a1e5ad-ab56-481f-a9df-3b78eaadbffd,299.63,1/30/2024 9:56,debit card,toys & games,3,28,East James,tablet,123.116.76.192,"661 Andrew Ferry Suite 740
South Jennifer, KS 41800","661 Andrew Ferry Suite 740
South Jennifer, KS 41800",1,304,9
1198cebe-c100-4467-819a-7c24e832378e,92e0892b-259d-4b50-ab21-b6c61bacf2db,65.11,3/21/2024 16:23,PayPal,clothing,5,35,Duanechester,desktop,187.217.158.242,"39060 Daniel Coves Apt. 223
North Jeffreyhaven, AS 17157","5809 Carr Knoll Apt. 978
West Ashleyland, IN 97754",1,47,16
66d0a09e-0587-41d9-a1b5-6f3ad0e7ddc6,04dde140-7813-42c2-b1a4-881d06c1fb02,21.86,1/20/2024 13:22,bank transfer,health & beauty,5,16,West Christopher,desktop,159.179.200.224,"69872 Turner Union
Lake Jane, AK 40648","69872 Turner Union
Lake Jane, AK 40648",1,167,13
a8c33892-40b1-4177-b56f-38e42b818b11,3266f022-ce7b-450b-aa61-3186102e1232,33.46,2/24/2024 21:24,bank transfer,electronics,2,41,Lauraberg,tablet,163.199.157.111,"36337 Brown Circle Suite 117
Chenstad, DC 66714","44533 Stanley Village
Jamesville, MN 51561",1,63,21
912eca0e-8488-4d96-b926-20d0b9fa39e5,900d4b4b-9799-4eaf-a957-a4b23bdc2f4b,50.08,3/2/2024 14:35,credit card,health & beauty,1,50,Perezstad,desktop,43.246.214.170,"747 Smith Fork Suite 448
Parsonschester, NM 34953","747 Smith Fork Suite 448
Parsonschester, NM 34953",1,140,14
31d2c20e-5456-4c7f-a42b-883c7007b3c7,4fa50b62-3050-47d8-a118-d7fc305a7d3f,478.39,1/6/2024 21:22,PayPal,electronics,2,47,Jamesstad,tablet,202.100.74.181,"19083 Kristine Road Suite 308
Port Thomas, NM 02052","19083 Kristine Road Suite 308
Port Thomas, NM 02052",1,228,21
2ad3cd51-6c37-42c2-9636-d5afa282be1d,a92b1f78-7341-44a0-b9d9-b42d645fb967,71.95,1/18/2024 1:11,debit card,health & beauty,5,47,North Sherriland,tablet,201.90.68.108,"797 Barbara Ferry Suite 507
Jamesmouth, GA 62388","797 Barbara Ferry Suite 507
Jamesmouth, GA 62388",1,23,1
74f08816-5053-4084-a0e9-461d36447be8,def4c00b-bb49-4152-980f-89fa5fd6c6dd,279.04,3/23/2024 22:33,bank transfer,toys & games,1,35,West Josephland,tablet,53.111.159.240,"0120 Gallegos Lane
Jeffreystad, WA 59020","0120 Gallegos Lane
Jeffreystad, WA 59020",1,181,22
57490b2c-d511-4a33-9b7c-4025c656a7ee,3448c800-f8d1-43b3-976a-cce88ae6b61e,26.93,1/30/2024 14:51,credit card,electronics,2,31,Maryton,mobile,23.47.100.167,"738 Joseph Grove
Seanview, SD 19154","738 Joseph Grove
Seanview, SD 19154",1,140,14
0b84d9ce-eb92-410e-80ff-b0aa10865968,a8704587-56d5-4225-ac0a-0e296194accd,16.74,1/18/2024 22:49,PayPal,clothing,5,42,Lake Sherry,desktop,202.94.54.176,"38543 Henderson Lodge Suite 220
Moodyfurt, GA 58594","38543 Henderson Lodge Suite 220
Moodyfurt, GA 58594",1,134,22
c4d81ddd-b4ad-4e49-aa77-94e0c14b2206,ef6d1e6a-1d63-4e06-bb6b-e12c9ce9f0d6,181.49,3/12/2024 9:20,credit card,electronics,5,42,West John,tablet,81.100.183.26,"74766 Frost Stravenue Suite 951
South Bradley, WA 24333","74766 Frost Stravenue Suite 951
South Bradley, WA 24333",1,325,9
fa76b430-3121-439e-b500-9ce42e9835c2,286fd68a-10ec-45b1-bd96-b394de8891f0,53.93,3/12/2024 1:43,bank transfer,home & garden,4,44,East Randy,desktop,222.95.126.186,"85406 Dale Extensions
Cathymouth, NJ 72148","85406 Dale Extensions
Cathymouth, NJ 72148",1,139,1
8860decc-8325-49a5-a23d-db257e3bbcd2,18813da2-18ff-492d-a308-3add6af1ecb1,205.12,1/31/2024 16:07,credit card,electronics,3,43,Lake Whitneyborough,mobile,116.218.54.196,"290 David Corner
Bakermouth, HI 29495","290 David Corner
Bakermouth, HI 29495",1,364,16
1e94eafe-8c6c-4744-b565-8db8657a538c,7af5a2aa-d4c6-4ddb-951f-2c18c18bc420,170.25,3/4/2024 16:11,bank transfer,home & garden,1,30,Bryanton,mobile,218.249.217.182,"32528 Walters Plaza
Barronview, MA 72229","32528 Walters Plaza
Barronview, MA 72229",1,193,16
0a26b941-c26d-4e06-95ab-6cf8f57422a1,45c561cc-a844-4708-aee7-07c942405926,10.21,3/18/2024 3:54,bank transfer,health & beauty,3,16,Taylorborough,tablet,204.247.119.221,"163 Silva Forge
North Summer, CA 62513","163 Silva Forge
North Summer, CA 62513",1,356,3
daf96049-a686-4f6b-b330-e611ed236af6,f024f69e-e48f-4f9a-ad65-bf838187909c,141.15,3/31/2024 18:19,PayPal,home & garden,4,26,New Barbaramouth,desktop,73.96.93.237,"5467 Lori Neck
South Austin, AK 38672","5467 Lori Neck
South Austin, AK 38672",1,153,18
d79c67dd-9694-4e40-9b5a-6578080ab92d,17693812-45ac-443a-a8fe-8692337bbc4d,675.17,2/26/2024 1:44,bank transfer,toys & games,4,38,Williamsville,desktop,117.186.7.97,"43620 Wells Plains
Markburgh, OR 98105","43620 Wells Plains
Markburgh, OR 98105",1,183,1
d2a28f04-c026-42c2-a020-4be91ae12ea3,20014d90-7d96-4590-a0dd-d95254bb82d4,14.76,1/29/2024 6:43,bank transfer,home & garden,5,28,Bowersstad,desktop,167.173.173.159,"615 Fernandez Rapid
East Joseph, ID 08366","615 Fernandez Rapid
East Joseph, ID 08366",1,242,6
da30353f-e15b-4919-9a4e-0ed7efd6ef17,de1fa775-e788-48bd-9ec3-205aa1dc03ba,31.34,3/16/2024 15:28,debit card,home & garden,2,43,West Hannahport,mobile,218.20.248.203,"Unit 2927 Box 6131
DPO AP 39179","Unit 2927 Box 6131
DPO AP 39179",1,188,15
7217f64b-5911-4097-a282-4a5f815bf273,1c2deaef-28c8-4944-91ed-3822f5820462,512.61,1/17/2024 2:57,PayPal,electronics,1,43,Garzaland,tablet,25.225.45.245,"7339 Lewis Station
Ericburgh, NJ 22755","4056 Matthews Lodge
Jamesfurt, UT 21425",1,64,2
0d40d999-f502-4fca-8e70-d3dd3a75646d,c45d8bb2-a462-426e-8069-c8c52ced756d,2658.5,3/22/2024 19:12,bank transfer,toys & games,5,39,New Michaelmouth,mobile,155.193.243.226,"59011 Gibson Stream
Davidville, NM 83847","59011 Gibson Stream
Davidville, NM 83847",1,201,3
1cb3c3e8-7e47-4eb8-8b6f-1f630bbf577c,4bc40c6b-c58a-4bad-979a-29fa336bfafa,249.23,1/23/2024 16:09,PayPal,electronics,5,41,Port Allison,desktop,190.162.200.245,"8554 Kenneth Squares Suite 071
Ramseyfurt, VA 22667","8554 Kenneth Squares Suite 071
Ramseyfurt, VA 22667",1,82,16
593285c7-f52d-4284-a08c-0f2ad33edd06,366168a9-a85e-48e9-ac1c-936fea296ff8,47.32,2/23/2024 11:02,bank transfer,home & garden,1,42,Port Ericmouth,mobile,190.215.154.190,"1285 Watson Row Suite 244
Georgechester, ME 41419","1285 Watson Row Suite 244
Georgechester, ME 41419",1,2,11
8e1286ca-3e44-4378-b52a-464a50c9f504,b7689513-7395-4f2e-9e2c-d69d9ddf5161,101.13,3/4/2024 21:26,credit card,home & garden,2,50,West Anthonytown,mobile,219.248.50.128,"6485 Rachel Wells
West Maryfurt, MP 04665","6485 Rachel Wells
West Maryfurt, MP 04665",1,338,21
57349437-bf91-479c-beb8-e7ce95b7fa61,4e865a57-492b-45a2-9cc0-0ee766e4e36e,93.96,2/28/2024 7:21,PayPal,health & beauty,2,18,Port Brian,tablet,93.146.112.59,"09717 Frances Ramp
Port Julia, ND 93310","09717 Frances Ramp
Port Julia, ND 93310",1,361,7
2269fbaf-3710-45d9-9709-ed22ce4be3e8,6a95b231-fd2e-4cd8-b2ac-f07124eb735b,50.52,2/5/2024 8:24,debit card,clothing,4,28,Port Steven,desktop,101.49.59.24,"PSC 8622, Box 4339
APO AP 76429","PSC 8622, Box 4339
APO AP 76429",1,189,8
cf402a3b-a784-4bcf-9d5e-696b6b02130c,00798cb4-c76e-4af6-8b4c-f73f0a732184,558.06,3/8/2024 2:54,debit card,health & beauty,1,52,Rodriguezstad,desktop,194.224.22.99,"3896 Ashley Roads
North Matthew, GA 58105","3896 Ashley Roads
North Matthew, GA 58105",1,223,2
3dd3f671-6a04-4aab-a189-010a7254fe7a,59d36f05-796e-46f9-a51a-45a805fab217,37.4,1/13/2024 6:33,bank transfer,health & beauty,1,62,East Carrietown,mobile,27.15.146.246,"751 Nicholas Corners
Boltonshire, MD 16302","751 Nicholas Corners
Boltonshire, MD 16302",1,151,6
b97eaf0a-2501-4056-8233-de87f17fd3cb,d93beda1-986c-4ac4-af13-e3eac06bbfcf,226.11,3/29/2024 18:28,PayPal,health & beauty,3,44,Anthonyshire,mobile,47.169.23.65,"6026 Torres Club Suite 182
Chapmanview, UT 33863","6026 Torres Club Suite 182
Chapmanview, UT 33863",1,284,18
2a671eb3-8776-4a81-9547-8112a46ff232,d93320b2-b772-40bd-b151-02b0f2d191c1,156.46,2/15/2024 19:36,credit card,health & beauty,2,50,South Leslieberg,mobile,110.213.235.7,"USCGC Gallegos
FPO AP 93141","USCGC Gallegos
FPO AP 93141",1,127,19
27c7fe48-1529-421a-bbf1-bb3efb6704ff,e7e5b390-f973-4396-9266-d36fb3da6173,32.25,1/20/2024 11:11,debit card,toys & games,2,25,Williamsfurt,tablet,174.172.34.133,"PSC 0080, Box 7236
APO AE 80547","0957 Steven Station
Lake Victoria, MI 71044",1,264,11
1a1ab0b2-0438-4585-bbdf-00cd256b4240,629c7738-50f4-45c1-9923-399bb3bce4e3,178.32,2/15/2024 19:21,debit card,electronics,4,39,Kevinfurt,desktop,147.92.172.128,"6762 Rivera Ridge
South Glennchester, VT 84526","6762 Rivera Ridge
South Glennchester, VT 84526",1,264,19
52cebfb0-e100-437a-936c-38527988dfa7,727ff474-ab11-432b-8792-14ea6f62aadc,498.59,4/2/2024 10:27,bank transfer,clothing,3,34,Port Ricky,desktop,194.193.15.137,"62412 John Track
Schwartzstad, GA 65570","62412 John Track
Schwartzstad, GA 65570",1,307,10
6521af31-24a8-4d2c-80cb-04fae2956f32,c838d384-e1dc-4bee-8df6-2258316d733e,181.18,3/29/2024 14:21,debit card,clothing,5,56,New Gloriafort,tablet,109.247.195.17,"639 Little Roads Apt. 072
Roseville, DC 34326","639 Little Roads Apt. 072
Roseville, DC 34326",1,250,14
5658b29d-f8f2-47e6-976e-d27f1e8005c2,4ca8f4fa-73ce-45eb-8ae7-591a22992024,37.18,3/22/2024 8:17,PayPal,health & beauty,5,31,Michaelstad,tablet,90.73.184.8,"3916 Dunn Summit Apt. 956
Gonzaleschester, MO 92532","3916 Dunn Summit Apt. 956
Gonzaleschester, MO 92532",1,354,8
041497b6-f9ba-4089-901e-192cde537b5d,ca102265-75e0-4ff9-9254-ce3731b2be50,217.93,3/2/2024 1:08,debit card,clothing,4,19,New Deanmouth,tablet,156.19.181.55,"910 Green Way Suite 398
New Joanne, RI 06431","910 Green Way Suite 398
New Joanne, RI 06431",1,190,1
f27f61f6-3063-4879-a9ed-bdfbd2a9871e,e46f92d0-15da-49a9-b759-4fa0732acf7e,326.89,1/16/2024 19:25,credit card,health & beauty,2,30,West Andrewton,mobile,137.52.160.18,"47139 Mcclain Harbor Apt. 575
New Kellyton, GA 03508","47139 Mcclain Harbor Apt. 575
New Kellyton, GA 03508",1,203,19
1ce8e9aa-3360-4938-986d-ef2e69cb6d48,8679a6a2-6b6b-4288-bec3-37d7dca67989,464.68,1/10/2024 6:08,debit card,clothing,5,28,Port Kristenbury,mobile,102.242.252.48,"2655 Amanda Trail
Port Tyrone, ME 59703","2655 Amanda Trail
Port Tyrone, ME 59703",1,105,6
238122d8-bd10-4015-be82-1ba34df482a5,721c0fa4-717e-4fee-83ac-4f7ce961e079,44.18,1/20/2024 4:49,debit card,health & beauty,4,39,North Brittany,desktop,59.93.235.15,"28001 Clarence River
Port Ronaldstad, NJ 37409","28001 Clarence River
Port Ronaldstad, NJ 37409",1,81,4
a56d0b90-7ea3-4f09-be5a-7d9a367759b8,dd1f6414-85d6-4886-9af6-bea7df175a5d,207.98,3/1/2024 23:47,bank transfer,home & garden,5,31,Williamsburgh,mobile,223.98.186.127,"54245 Sanders Plains
West Erin, ME 76861","54245 Sanders Plains
West Erin, ME 76861",1,189,23
f46e283f-23bd-4a41-9e52-b36545800cc0,fa85cd05-c5da-481e-9188-5bc8e8aedc52,106.66,1/28/2024 2:21,bank transfer,health & beauty,3,48,South Brittany,desktop,26.195.59.61,"627 Casey Orchard Suite 770
Shanefort, MD 76645","627 Casey Orchard Suite 770
Shanefort, MD 76645",1,48,2
dd9ad2cc-6cc4-4600-b5a5-a589adfb3630,5b117716-170d-4fc5-8586-a1509733c28d,611.09,3/15/2024 2:29,credit card,health & beauty,1,38,Jeffreyshire,tablet,157.220.53.171,"7035 Kerri Lodge
Rogersfort, VA 57747","7035 Kerri Lodge
Rogersfort, VA 57747",1,339,2
8fd0a14c-aeb6-4f87-98d8-dd050570fb92,7e6a8ced-9e83-463e-9c76-c1fdb3d69f67,19.82,2/20/2024 8:40,credit card,clothing,3,41,Jasonbury,mobile,52.73.142.193,"979 Lori Fords
Stephaniehaven, NM 36685","979 Lori Fords
Stephaniehaven, NM 36685",1,45,8
44d23ee1-f220-445f-89f3-0337ae531595,f970e7d9-c4a4-4e4e-94c3-2a9f8b7c449a,130.72,3/30/2024 1:22,credit card,home & garden,1,30,Lake Jessica,desktop,61.217.27.173,"55628 Ray Ranch Apt. 957
Chambersburgh, PA 25561","55628 Ray Ranch Apt. 957
Chambersburgh, PA 25561",1,199,1
cf9546b8-61d7-499e-b079-70ec197eb4e1,28c1c583-0c4c-477d-8746-0fe19e789293,135.53,2/17/2024 17:03,PayPal,health & beauty,4,33,Port Mary,mobile,176.138.173.217,"6310 Howell Ridge Apt. 113
West Johnborough, SD 58748","6310 Howell Ridge Apt. 113
West Johnborough, SD 58748",1,63,17
72bafe68-6f38-473d-8f49-16d13fe7600c,6d450dbf-720d-4ce5-ac08-93a4926cdf35,94.9,2/13/2024 17:22,debit card,electronics,3,36,New Erikaborough,desktop,102.153.192.6,"196 Powell Bypass
West Heatherfort, NE 54295","59937 Gonzalez Lakes Suite 125
Josephview, NJ 60392",1,305,17
ff6b3da1-8db7-458d-9b1a-a78d537ad0c6,f500e917-e6b8-4373-9e68-7f955e419de3,79.98,2/13/2024 2:45,credit card,health & beauty,5,41,Stephanieborough,mobile,85.91.28.142,"15363 Bush Stravenue Apt. 435
Davidton, FL 83137","15363 Bush Stravenue Apt. 435
Davidton, FL 83137",1,338,2
faa1b158-487e-46c6-9228-025b17c592cb,79fda358-57cb-47f1-8d1e-2ee063b1735d,11.4,1/16/2024 1:22,PayPal,health & beauty,2,35,New Donaldmouth,mobile,185.6.199.245,"736 Emily Pine
Stevenston, PR 94382","736 Emily Pine
Stevenston, PR 94382",1,215,1
dc96c665-976a-43a8-9935-9c2a55bbb871,70a979e4-59de-4286-838e-ad31908d78a7,162.98,1/1/2024 22:16,PayPal,health & beauty,4,38,South Scottburgh,mobile,185.9.21.199,"55244 Christina Prairie Suite 922
Michaelburgh, UT 08306","55244 Christina Prairie Suite 922
Michaelburgh, UT 08306",1,267,22
ecc7bc56-bd89-4f61-bfa5-e10f716cb66b,ed8d10a6-99c5-4b67-8e60-f2cdb892edd3,983.74,3/7/2024 9:48,bank transfer,clothing,4,36,Lindsayside,mobile,159.114.213.67,"130 Maria Mountain Suite 515
Timothystad, WI 51098","130 Maria Mountain Suite 515
Timothystad, WI 51098",1,220,9
b7800b0e-d136-4529-851c-2a21dc9c02b0,2d37102a-edd7-461e-bfe3-37f280c34743,151.36,1/19/2024 16:23,debit card,home & garden,2,42,New Johnberg,desktop,1.125.48.52,"0757 Rhonda Vista
Port Mark, ND 30996","0757 Rhonda Vista
Port Mark, ND 30996",1,194,16
7d86278f-d812-4496-b734-a33389e4dd41,9a993ed1-39e0-43dc-928e-fbba468514ec,473.8,2/3/2024 2:01,PayPal,electronics,4,37,New George,desktop,82.67.155.66,"0644 Cruz Inlet
Suttonmouth, PW 89721","9442 Gutierrez Ports Suite 369
New Sean, SC 09194",1,37,2
a500051b-e380-43b9-8523-665cfc1086eb,b4816cd9-d13d-455e-be95-b5782aa75f7b,89.23,2/29/2024 2:28,debit card,toys & games,3,30,Joeton,mobile,150.131.133.233,"USS Rios
FPO AA 66709","8618 Keith Drive
North Krystaltown, WY 08658",1,234,2
3b60c413-6159-4044-a440-f7e67b724244,94001d09-c1ec-4eca-be4d-8d9f152e0972,67.64,3/22/2024 7:59,debit card,home & garden,4,36,Hayesbury,mobile,126.225.170.93,"139 Kevin Springs Suite 496
Melissashire, AL 18003","139 Kevin Springs Suite 496
Melissashire, AL 18003",1,206,7
8859a5f9-5b3f-411a-9666-dc23e74dbf53,0c3d124b-50d9-4358-86fa-5506e5324c7b,16.63,2/14/2024 18:55,credit card,toys & games,1,55,Reynoldsstad,mobile,223.54.212.4,"5382 Cynthia Viaduct Suite 842
Debrashire, NY 35735","49658 Davis Junction
Richardsberg, PA 85539",1,310,18
e4fe08f4-2056-4c7b-b068-3dee43e807c7,e1472027-b40f-4264-ba17-860c902fe95b,381.05,1/15/2024 17:07,credit card,home & garden,5,43,Port Jimmy,desktop,84.105.42.48,"5873 Christopher Village Apt. 668
Beckertown, RI 58524","5873 Christopher Village Apt. 668
Beckertown, RI 58524",1,194,17
4d257612-79a7-40ff-adc7-aa4ee25cda74,af37f2c5-5f4c-4a4f-a765-26d27dbe7370,716.25,1/9/2024 18:03,bank transfer,clothing,3,42,New Claudiahaven,tablet,121.235.155.193,"74847 Vega Pike Apt. 657
South Jamesland, AZ 99170","74847 Vega Pike Apt. 657
South Jamesland, AZ 99170",1,5,18
f7136d8c-43d1-4ef2-bbd2-09025c5869bb,d9177465-89dc-4e63-a8cf-67e03f0e745c,579.22,2/19/2024 22:55,PayPal,home & garden,5,35,North Dianeville,mobile,165.165.140.201,"3650 Amanda Terrace Suite 258
South Kayla, IN 82057","78639 Frank Station Suite 830
Elizabethhaven, WV 88667",1,294,22
